sl,ee,tp,scope,sharpe,total_return,max_drawdown,calmar,win_rate,profit_factor,n_bars
0.01,1.0,0.08,bitcoin,1.9825174861715065,3.4726328488934746,0.06838555650650126,3.8397986989140835,0.5115697310819262,1.7033425291138915,1619
0.01,1.0,0.08,ethereum,1.7819656654268294,4.052991099900873,0.14546326848778468,1.9715793814956317,0.533125,1.5261153349675243,1619
0.01,1.0,0.08,binancecoin,1.5739110840788153,4.283908527080263,0.14199366619012765,2.0830065729900338,0.516875,1.4816387224989584,1619
0.01,1.0,0.08,solana,2.514792432459896,23.166645989247556,0.11453245981251144,5.602979653259103,0.523125,1.7389937254310321,1619
0.01,1.0,0.12,portfolio,3.2855322980883312,6.787700110191373,0.03574145012261645,10.531601391964873,0.559375,2.0449853091489176,1619
0.01,1.0,0.12,bitcoin,1.9808232030286568,3.478501523510378,0.06838555650650184,3.8435673581859144,0.5115697310819262,1.7032078831035864,1619
0.01,1.0,0.12,ethereum,1.7876898858137176,4.080542773390006,0.1454632684877841,1.9790698806814127,0.53375,1.528364964130179,1619
0.01,1.0,0.12,binancecoin,1.576959713141224,4.312392283930799,0.14004396420897586,2.119752279683204,0.516875,1.4831354987979803,1619
0.01,1.0,0.12,solana,2.5206562127248504,23.387599818033653,0.11453245981251137,5.623300414209627,0.5225,1.7416431241018615,1619
0.015,1.0,0.0,portfolio,3.314664458268421,6.9284602714918,0.035859956262273916,10.603967812730067,0.559375,2.0580532827580758,1619
0.015,1.0,0.0,bitcoin,1.9961901489034077,3.535724042848809,0.06838555650650206,3.8800967766186507,0.5115697310819262,1.7114967472759035,1619
0.015,1.0,0.0,ethereum,1.8037361268108645,4.155286698337127,0.14282874199469295,2.036095518372385,0.534375,1.5337015689934475,1619
0.015,1.0,0.0,binancecoin,1.5965877177531125,4.434450598324522,0.14002855575698184,2.1527899885235415,0.516875,1.4905130560974131,1619
0.015,1.0,0.0,solana,2.536880801860944,23.917738599119858,0.11453245981251133,5.671429727418831,0.5225,1.7477300824078195,1619
0.015,1.0,0.01,portfolio,3.174980039270273,6.2315313996666175,0.03632720886187068,9.927317706184766,0.551875,1.9918492892975488,1619
0.015,1.0,0.01,bitcoin,1.9270739830341115,3.2830489394923292,0.06912200725705465,3.676159757382525,0.5103189493433395,1.6774330721385653,1619
0.015,1.0,0.01,ethereum,1.7338819050521985,3.8125692153205435,0.1491306740471516,1.8578691091305268,0.531875,1.5074812992391398,1619
0.015,1.0,0.01,binancecoin,1.484035083040646,3.7694115810138316,0.14564107200936693,1.8900980964138812,0.515,1.447318037039282,1619
0.015,1.0,0.01,solana,2.457403645638502,21.31295875404287,0.11466277953509228,5.419856897941748,0.52125,1.715748527684232,1619
0.015,1.0,0.02,portfolio,3.2229020512274134,6.466897954162775,0.03621569630056989,10.145653051798549,0.553125,2.0139200424789507,1619
0.015,1.0,0.02,bitcoin,1.9583994570965486,3.3807658056602072,0.06905056894433166,3.7438469185424235,0.5096935584740463,1.6915827459444235,1619
0.015,1.0,0.02,ethereum,1.7635834796507064,3.960940865831846,0.1448064209032549,1.9551294503046355,0.53375,1.5183657663692476,1619
0.015,1.0,0.02,binancecoin,1.521037965622408,3.981651942015863,0.14190661970367274,2.000946998836757,0.515,1.4613245282671428,1619
0.015,1.0,0.02,solana,2.480156488819195,22.024874886745497,0.11424416301797993,5.509270232671346,0.523125,1.7250734569693205,1619
0.015,1.0,0.03,portfolio,3.2530665198163686,6.610817284852114,0.035859956262274666,10.359781209911059,0.555,2.027575647518283,1619
0.015,1.0,0.03,bitcoin,1.9684367302158914,3.4290861833507673,0.0683855565065014,3.8117033535212763,0.5115697310819262,1.696528121031604,1619
0.015,1.0,0.03,ethereum,1.7780703108059968,4.027430996047251,0.14512078022458977,1.969235930594525,0.533125,1.5240898598418506,1619
0.015,1.0,0.03,binancecoin,1.547934267095459,4.139937809306355,0.14197829267234952,2.044073146676877,0.515625,1.4716822060149466,1619
0.015,1.0,0.03,solana,2.494211925975757,22.498041923527268,0.1145324598125114,5.540518816237081,0.521875,1.7301611214275054,1619
0.015,1.0,0.05,portfolio,3.2777390047430086,6.7391608756529005,0.035859956262274596,10.459462130320086,0.558125,2.039814179898948,1619
0.015,1.0,0.05,bitcoin,1.9790544042571296,3.478418130133499,0.06838555650650158,3.843513835064992,0.5121951219512195,1.7035318645347635,1619
